ID,Profile,Profile count,Organisations,Organisations count,Projects,Projects count,Coauthors Projects,Coauthors Projects count,Publications,Publications count,Coauthors Publications,Coauthors Publications count
8c662e7b-3e22-4f37-bc2f-a4c7f8593181,"[0.  0.  0.  0.  0.1 0.1 0.2 0.  0.1 0.1 0.  0.  0.  0.  0.  0.  0.1 0.
 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.2 0.  0. ]","(1, 1)","[0.   0.   0.   0.   0.05 0.05 0.6  0.   0.05 0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.05 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1  0.   0.  ]","(1, 2)","[0.00000000e+00 8.57066291e-03 0.00000000e+00 0.00000000e+00
 1.39807485e-01 1.82056136e-01 1.94410477e-01 2.33623989e-03
 4.83342598e-02 7.77766522e-02 7.75205933e-03 0.00000000e+00
 0.00000000e+00 2.32689493e-02 2.91562738e-02 3.23202101e-02
 7.05300514e-02 2.96368718e-03 0.00000000e+00 1.44179376e-03
 0.00000000e+00 0.00000000e+00 2.96368718e-03 0.00000000e+00
 8.63799632e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.86881326e-02 1.12139515e-03 4.14916205e-03 0.00000000e+00
 0.00000000e+00 1.12139515e-03 0.00000000e+00 0.00000000e+00
 6.24926088e-05 0.00000000e+00 0.00000000e+00 4.47888337e-02
 0.00000000e+00 0.00000000e+00]","(0.9974832111265097, 54)","[5.85945233e-03 9.47014187e-03 0.00000000e+00 1.14569957e-02
 1.22417979e-01 8.44942263e-02 2.00614284e-01 0.00000000e+00
 6.06904096e-02 6.91032662e-02 3.48399868e-03 0.00000000e+00
 0.00000000e+00 5.52079791e-02 0.00000000e+00 1.14063450e-02
 6.71605515e-02 4.43418014e-03 0.00000000e+00 8.31408776e-05
 4.77831637e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.45928863e-01 1.69745958e-03 0.00000000e+00 0.00000000e+00
 2.53798468e-03 5.07596937e-03 5.07596937e-03 0.00000000e+00
 0.00000000e+00 1.26899234e-02 0.00000000e+00 0.00000000e+00
 9.14549654e-04 0.00000000e+00 0.00000000e+00 1.15418014e-01
 0.00000000e+00 0.00000000e+00]","(0.9701279895366218, 88)","[0.         0.         0.17036107 0.00749673 0.         0.05247849
 0.11227367 0.         0.         0.37193993 0.         0.
 0.         0.         0.12347674 0.         0.11376385 0.
 0.         0.         0.         0.         0.         0.
 0.04196224 0.         0.         0.         0.         0.
 0.         0.         0.         0.00624728 0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.4854984006826296, 209)","[6.46338050e-03 1.66583639e-03 5.77452207e-03 8.47389772e-03
 7.07743647e-02 2.67748135e-01 1.07481234e-01 1.21717867e-03
 4.07037913e-02 3.90204709e-02 0.00000000e+00 6.02547309e-05
 9.74075955e-05 2.57865673e-02 7.01266657e-03 5.22371626e-03
 4.51826853e-02 2.19956504e-02 0.00000000e+00 1.08173628e-02
 3.51439926e-03 2.08524408e-03 2.13162949e-02 0.00000000e+00
 2.19607261e-01 3.51223067e-03 0.00000000e+00 3.31185825e-03
 6.41454650e-03 5.27905224e-04 5.27905224e-04 0.00000000e+00
 0.00000000e+00 1.79288567e-03 0.00000000e+00 0.00000000e+00
 4.73122607e-04 0.00000000e+00 0.00000000e+00 7.14172253e-02
 0.00000000e+00 0.00000000e+00]","(0.21158596432092536, 1834.0)"
68704dd4-d54f-4b74-b9fc-bfd6848d0ba4,"[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.   0.   0.   0.   0.   0.   0.75 0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 2)","[0.         0.         0.         0.         0.33333333 0.
 0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.   0.   0.   0.   0.05 0.05 0.35 0.   0.05 0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.3  0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1  0.   0.  ]","(1, 2)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)"
56ac1881-71e5-40bd-b091-c03772e3d5f0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.08333333
 0.         0.         0.83333333 0.         0.08333333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 5)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0075543  0.         0.
 0.         0.0075543  0.         0.0075543  0.         0.28687441
 0.01133144 0.         0.43626062 0.02455146 0.0319169  0.
 0.         0.         0.         0.02209632 0.         0.16430595
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9900373599003736, 23.0)"
8d75503c-b197-42ff-97a2-ff3ca483bc49,"[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.   0.   0.   0.   0.   0.   0.75 0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 2)","[0.         0.         0.         0.         0.05870166 0.
 0.20764273 0.         0.09507366 0.02486188 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.33195212 0.         0.         0.         0.28176796 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 10)","[0.         0.         0.         0.         0.02423844 0.02620905
 0.22049429 0.         0.01151162 0.0074883  0.         0.
 0.         0.         0.         0.00402332 0.01151162 0.02340094
 0.         0.         0.         0.         0.02340094 0.
 0.40530421 0.         0.         0.         0.16448688 0.00804664
 0.00804664 0.         0.         0.02011659 0.         0.
 0.02674393 0.         0.         0.0149766  0.         0.        ]","(0.8155241935483871, 14)","[0.         0.         0.         0.02787256 0.06271326 0.14981501
 0.06495302 0.         0.         0.         0.         0.
 0.         0.         0.31482823 0.         0.12324106 0.
 0.         0.         0.         0.         0.         0.
 0.23865879 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01791807 0.
 0.         0.         0.         0.         0.         0.        ]","(0.5220259486844401, 83)","[0.03938689 0.02817837 0.         0.00995732 0.04172337 0.07275587
 0.15624177 0.         0.0719367  0.00042338 0.         0.07133429
 0.01906788 0.00042338 0.01895225 0.00296678 0.01960103 0.0085326
 0.00308591 0.00282875 0.         0.00715045 0.0085326  0.
 0.34828546 0.         0.         0.03038943 0.0180643  0.00225804
 0.00804426 0.         0.         0.00776201 0.         0.
 0.00169353 0.         0.         0.         0.00042338 0.        ]","(0.3732779505310702, 165.0)"
de9b5279-ca23-4f12-a7b7-c914440879f0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 2)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 8)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.09942085 0.         0.45431145 0.
 0.10656371 0.0233269  0.         0.         0.29305019 0.
 0.0233269  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.7567567567567568, 37.0)"
24e9ba01-07dc-4123-af67-19e82f5fc108,"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.25 0.   0.   0.5  0.   0.25 0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 1)","[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.25 0.   0.   0.5  0.   0.25 0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.45976116
 0.03738318 0.01038422 0.20924195 0.         0.19807892 0.01038422
 0.         0.         0.         0.07476636 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 6)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01610063 0.         0.
 0.         0.01610063 0.         0.01610063 0.         0.13788481
 0.         0.         0.54628931 0.         0.05738166 0.
 0.         0.         0.         0.02416418 0.         0.18114532
 0.00483284 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.7745947456679709, 22)","[0.         0.         0.         0.         0.         0.12463799
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03057787 0.         0.04516243 0.         0.29278554 0.
 0.         0.         0.         0.47008555 0.         0.
 0.03675062 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9090550866332393, 57)","[7.11252199e-02 1.12506432e-03 4.77911937e-03 0.00000000e+00
 0.00000000e+00 1.25007146e-04 0.00000000e+00 3.46173636e-04
 5.25030015e-03 2.12133339e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.12133339e-03 0.00000000e+00 2.24634054e-03
 0.00000000e+00 2.64133673e-01 5.96909124e-03 2.50014293e-04
 4.94921519e-01 2.75015722e-03 2.02152705e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.04841590e-02
 0.00000000e+00 9.11519629e-02 8.84261078e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.8874435871913979, 188.33333333333334)"
2e1cb018-8750-4c8e-a23b-a5244883a5a6,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.66666667 0.         0.
 0.         0.         0.         0.33333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.85714286 0.         0.         0.
 0.         0.         0.         0.14285714 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 1)","[0.         0.         0.85714286 0.         0.         0.
 0.         0.         0.         0.14285714 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1.0, 1.0)"
01e593f8-51cb-47e8-a024-9d5e1e9339d4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0, 0)"
88300587-3e99-4017-8d5b-7b3b38a490bd,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.2
 0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.6 0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.35 0.   0.   0.   0.   0.35 0.   0.   0.   0.   0.3
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]","(1, 2)","[0.         0.00923077 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00923077 0.         0.30461538
 0.         0.00769231 0.02461538 0.         0.21230769 0.00769231
 0.         0.         0.         0.42461538 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.7182320441988951, 18)","[0.         0.00273224 0.         0.         0.         0.00468384
 0.         0.         0.         0.00534029 0.         0.
 0.         0.00534029 0.         0.00807253 0.         0.2109699
 0.00591985 0.00065201 0.03412284 0.03443483 0.18920306 0.00065201
 0.         0.         0.         0.47328614 0.         0.02459016
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 41)","[0.         0.         0.         0.         0.         0.0212808
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02303723 0.         0.00484113 0.00677758 0.63450323 0.
 0.         0.         0.         0.30665536 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00290468 0.         0.         0.         0.        ]","(0.8473837293901967, 221)","[4.42412990e-03 3.70007506e-02 0.00000000e+00 5.64075812e-03
 0.00000000e+00 4.59103218e-03 0.00000000e+00 7.24013173e-05
 0.00000000e+00 3.04247761e-02 8.77746739e-03 3.93453754e-03
 4.82675448e-05 3.22865345e-02 1.44802635e-04 3.47756931e-02
 1.32706317e-04 2.11992937e-01 2.17602975e-02 8.15749657e-03
 4.54784616e-02 1.25952455e-01 1.66819878e-01 7.27791329e-03
 5.51363878e-04 0.00000000e+00 0.00000000e+00 2.32021845e-01
 5.30942993e-04 1.72025530e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.4333067869573329, 1168.5)"
c4058400-b35e-4611-96d2-635bb27c7af8,"[0.         0.         0.85714286 0.         0.         0.
 0.         0.         0.         0.14285714 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.66666667 0.         0.
 0.         0.         0.         0.33333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.11012966 0.02079301 0.17557434 0.00962343 0.         0.01439516
 0.         0.01439516 0.         0.29418116 0.07920006 0.00105565
 0.05782057 0.00213262 0.         0.04051972 0.17058268 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00959678 0.
 0.         0.         0.         0.         0.         0.        ]","(0.9936428219513358, 40)","[5.35686385e-04 5.25403120e-03 1.91629187e-01 1.97040736e-01
 9.11942299e-04 1.37980688e-02 1.69089301e-03 2.90163459e-04
 1.99487378e-04 2.79277808e-01 5.02660883e-03 5.31966341e-04
 7.97546507e-03 2.04252472e-02 2.66609013e-03 2.22199865e-01
 2.09884902e-02 4.13668931e-03 1.64909566e-03 2.22505152e-04
 7.31453719e-04 5.64079624e-03 1.96827546e-03 1.81840418e-03
 5.26646678e-03 7.55392204e-03 4.25573073e-04 1.45081729e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.8581513029793051, 87)","[0.         0.         0.71741932 0.10039389 0.         0.
 0.         0.         0.         0.13571855 0.         0.
 0.00133899 0.         0.         0.         0.00249944 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04262981 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.3468729561082746, 646)","[4.99904921e-04 1.91135210e-04 2.31240304e-01 1.05195384e-01
 3.26124452e-04 1.20359168e-04 1.08708151e-04 0.00000000e+00
 0.00000000e+00 2.20884018e-01 1.04359825e-03 0.00000000e+00
 5.86230272e-03 2.17416301e-05 0.00000000e+00 3.87103207e-01
 4.52689263e-02 2.64852585e-04 4.74362840e-05 0.00000000e+00
 0.00000000e+00 1.04983986e-03 2.64852585e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.24721005e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.34832603e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.32759317657521847, 3666.0)"
c665e5a5-8c68-4c38-901e-b9b32f62501b,"[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.         0.72916667
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14583333 0.         0.         0.0625
 0.         0.         0.         0.         0.         0.
 0.0625     0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 4)","[0.         0.01290323 0.         0.         0.         0.03046595
 0.         0.         0.         0.         0.         0.
 0.         0.         0.09032258 0.01290323 0.         0.24157706
 0.18530466 0.02580645 0.         0.         0.24157706 0.08172043
 0.07741935 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 10)","[0.         0.04077253 0.         0.03347639 0.         0.10166171
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.31685191
 0.14473424 0.01606232 0.05358387 0.00858369 0.25962731 0.01606232
 0.         0.00429185 0.00429185 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 11)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07852829 0.92147171 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9333674995023317, 18)","[0.02397036 0.00980606 0.         0.         0.         0.20302172
 0.         0.         0.         0.         0.         0.
 0.         0.01307474 0.00435825 0.00980606 0.         0.31050701
 0.06778892 0.02996295 0.0417847  0.02644004 0.23387448 0.00708215
 0.00435825 0.         0.         0.         0.01416431 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.19203039520620696, 96.5)"
5c726ba8-6bc6-4beb-b095-eecb63c7e506,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.15384615
 0.         0.         0.         0.69230769 0.15384615 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.15384615
 0.         0.         0.         0.69230769 0.15384615 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.00694326
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.2132933
 0.         0.01476631 0.10582429 0.10400616 0.28382917 0.0098442
 0.         0.         0.         0.25797414 0.         0.
 0.         0.         0.         0.         0.         0.00351918
 0.         0.         0.         0.         0.         0.        ]","(0.941944847605225, 31)","[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.78727987e-03
 0.00000000e+00 3.57346473e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.78727987e-03
 3.20695553e-04 4.07006208e-03 9.62086659e-04 0.00000000e+00
 0.00000000e+00 1.44554684e-01 0.00000000e+00 6.28766900e-02
 7.08403468e-03 3.86793556e-01 1.34109625e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.50080542e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.9557933128514705, 77)","[0.         0.         0.         0.         0.         0.00361362
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.04136148 0.01189484 0.02328951 0.01444612 0.68336679 0.
 0.         0.         0.         0.20867731 0.         0.
 0.         0.         0.         0.00386457 0.         0.
 0.00210795 0.         0.00737781 0.         0.         0.        ]","(0.8646926789746568, 350)","[1.87948975e-04 0.00000000e+00 0.00000000e+00 4.80489412e-03
 0.00000000e+00 1.43936054e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.15358200e-03 6.03002961e-04 4.80489412e-03
 1.44416675e-04 5.72713394e-03 5.13650421e-04 3.44573120e-04
 0.00000000e+00 1.31390156e-01 7.53785947e-03 7.63411320e-02
 2.52268420e-02 3.84961342e-01 1.27992993e-01 7.79901232e-04
 0.00000000e+00 0.00000000e+00 1.52017553e-05 1.91521380e-01
 1.03371936e-03 7.14989225e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.82402369e-03 0.00000000e+00
 0.00000000e+00 1.20600592e-03 1.92960947e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.4812185189550867, 1609.0)"
