ID,Name,Disciplines,WoS ID,Disciplines WoS,vabb ID,Disciplines vabb,Persons,Size,Alias,when_added
fdc237c7-5535-4ce5-be9e-a1693a0ce7ee,Evaluatiekeuze en –praktijken bij iSTEM,[],[],[],[],[],"['4e46dd2a-7dfe-4207-82ba-c042fb199f8f', '2d06919f-7d25-411a-8bf2-8f53bee1341c', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",4,[],1
bc829b49-e904-4ebe-acef-101a01f8d582,Capacitance reduction technique for through silicon via (TSV) in p-Si substrate,[],[],[],[],[],"['e836d7d0-ffd3-4fd8-b1a8-0a77e1f9a52d', '1fbefe72-afa4-4d9d-bce3-ecf06cb5701c', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",4,[],1
2ae25b2b-bd2a-492b-b966-7a226d77eb87,A Flexible Photoactive Titanium Metal–Organic Framework Based on a [TiIV3(μ3-O)(O)2(COO)6] Cluster,['/'],['000367722500007'],['/'],[],[],"['a8890840-e6be-4b7b-ab75-79b1692fa1ff', '699ae995-9ce2-4843-b056-aa20bc5759ac', '7b5ad00e-e040-4a3a-a544-a433820fd404', '59416db9-5d0c-463d-a025-871b1d1be1f1', '8f9acc9b-738b-406e-b090-8c1ef3a4b97d', '1979eabb-80ab-4273-a84e-9066c8c81fac']",12,['782b5ba9-5854-4cbc-bd33-5578d844222b'],1
3a2dcc00-1fbc-405b-a371-dd9e0f97b93b,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
371e1398-b2be-4050-95d8-2eb68aa4d751,Plug-and-play control: integrating distributed model predictive control in today&#39;s industry,[],[],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",3,[],1
88287a8d-43f8-40c9-937c-b5d04e3693d7,The respiratory impedance in an asymmetric model of the Lung structure,[],[],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",7,[],1
6829a11a-c30a-4f22-9bee-8a9fce7ed716,Morphology-based ladder network modeling of the respiratory mechanics,[],['000264924800030'],[],[],[],['5b420256-82a4-44da-b7bd-e3ad53a5450c'],3,[],1
ad80a7aa-41d2-47b1-a14b-ae382e631f68,Emulation of a highway bottleneck using leader-follower formation control,[],['000333188100023'],[],[],[],"['0496a59e-7990-494c-8d19-fa78cc900501', '5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",5,['dfb1192e-c350-4f0d-8d8c-e040f8ca5407'],1
fd1e2a81-92fd-4726-b591-8fa4815eb24d,Highly broadband circular polarized patch antenna with 3 phase feed structure,[],['000403827302027'],[],[],[],"['0327942d-bc95-490d-b5fc-5f1e60809e38', '35b9cef0-94dd-45ec-a9d3-fc15698e71a9', '228ad037-4603-42bd-8f6b-1fe680989ad0', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",4,[],1
ee6d4f00-8d1d-4346-ad45-746099edcf14,Temperature- and Supply Voltage-Independent Time References for Wireless Sensor Networks Introduction,[],['000364510600002'],[],[],[],"['3f966f43-085b-4081-8bbf-e0fb7631a56d', 'dbf87248-14ca-485f-a513-cdcb850f334a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",3,[],1
d79e9632-f837-4ac3-9665-24d717f6302f,An in situ investigation of the water-induced phase transformation of UTSA-74 to MOF-74(Zn),"['/', '0103']",['000406696300011'],"['/', '0103']",[],[],"['a8890840-e6be-4b7b-ab75-79b1692fa1ff', '80538a61-6ab1-4cee-9976-84a0750d3343', '8f9acc9b-738b-406e-b090-8c1ef3a4b97d', '1979eabb-80ab-4273-a84e-9066c8c81fac', '59416db9-5d0c-463d-a025-871b1d1be1f1']",9,[],1
471e0551-92f5-4528-835a-e8d0759bb12f,Chronic neural recording with probes of subcellular cross-section using 0.06mm² dissolving microneedles as insertion device,"['0104', '0104', '0202', '0103']",['000460404100048'],"['0104', '0104', '0202', '0103']",[],[],"['ecf400bd-b757-4a60-a324-366bcce73153', 'cd183be2-2130-49d8-a44b-e139d8877eb2', '489d6214-ca35-49c2-a07e-fc6d7974a6bb', 'cfbf7e40-c765-4503-9c8c-e13acd16a0a7', 'ca1e9783-efa2-4a1a-b450-66aa15da4a17', 'f5cd4b81-45c6-4ed6-95a0-7e03c9477ce9', '4ecb24ca-97ef-4e28-b86a-2771f2a91e6f', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b']",10,[],1
349f19fe-d9b6-4326-8f7d-7388979af07f,A/D Conversion Using an Asynchronous Delta-Sigma Modulator and a Time-to-Digital Converter,[],['000258532101143'],[],[],[],"['2332e091-2bbf-46e3-9521-382cb51790d7', '8a818f6a-be91-4c27-bdc3-164d4de8d025', '292ae587-7550-4243-a083-fac7a0125c69']",4,[],1
dee11f4a-fef8-46aa-a5d4-2e67a68f3583,Lessons learned from closed loops in engineering: towards a multivariable approach regulating depth of anaesthesia,"['0501', '0304', '0306']",['000345768500005'],"['0501', '0304', '0306']",[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",3,['99810e50-d78f-45af-ab63-992213e40390'],1
22c3d553-4450-45f6-97f2-d3991bf74f23,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
9d1fe5e5-1105-405f-8a11-c99a85161925,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
7a74db02-1751-4138-9106-9b037212380c,Multivariable model-based control strategies for level control in a quadruple tank process,[],['000330660500055'],[],[],[],"['73087af1-936d-407c-9320-875db36d554b', '5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",7,['f4d0102a-9159-49f8-804b-842798f521b7'],1
832c4524-1387-45df-9402-fc7811d00150,Fabrication and Characterisation of carbon nanotube composites for strain sensor applications,[],[],[],[],[],"['e095501f-c7e8-441e-89b6-a01a7d72c206', 'ecf400bd-b757-4a60-a324-366bcce73153', '80316be9-5fa9-49dc-8440-dea5a05eeaed', 'efec2fb3-0762-4d7b-bae9-c621a61985e8', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b']",5,[],1
7a758fd6-942b-48bf-9005-6df00d419a33,Time to Digital Conversion: An Alternative View on Synchronization,[],['000261333800006'],[],[],[],"['8a818f6a-be91-4c27-bdc3-164d4de8d025', '292ae587-7550-4243-a083-fac7a0125c69']",6,[],1
98afcb0f-d50d-4bfb-aa97-1b4985271fe7,Deep etching of glass wafers using sputtered molybdenum masks,"['0104', '0202', '0299', '0103', '0103']",['000266287200033'],"['0104', '0202', '0299', '0103', '0103']",[],[],"['ecf400bd-b757-4a60-a324-366bcce73153', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b']",2,[],1
c1d99124-a14f-426d-9319-7543c04c3fb8,Frequency response based CACSD for fractional order systems,[],['000282473500036'],[],[],[],"['b727e461-0720-421f-a47e-f8964e27b66d', '5b420256-82a4-44da-b7bd-e3ad53a5450c']",6,[],1
df975b6f-3c44-4c84-a476-904cbea89e6d,Evaluation of power supply noise in CMOS and low noise logic cells,[],['000258515300004'],[],[],[],['8a818f6a-be91-4c27-bdc3-164d4de8d025'],2,[],1
6437c1a0-9235-4cd7-8c56-d99ece57648d,"A 64-channel, 1.1-pA-accurate On-chip Potentiostat for Parallel Electrochemical Monitoring",[],['000520410000086'],[],[],[],"['347ac042-10ca-4ec2-bfb1-28f0c8828abd', '3592e1b5-60ee-43a8-a3c8-8075a7810874', 'ecf400bd-b757-4a60-a324-366bcce73153', '2a86037c-279b-4632-acf1-fcf1561c1b59']",5,['6e921de2-4e05-4072-8acc-3c57d55ff0cc'],1
46eccdd6-7eef-471c-8785-190a1bfed1c2,Quantification of sense amplifier offset voltage degradation due to zero-and run-time variability,[],['000389508400125'],[],[],[],"['4efcd5c4-73c4-4588-82c4-6cabc211409a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",8,[],1
61de1d71-f96b-4efc-b43c-fc329e6adae5,"A 3.6pJ/access 480MHz, 128Kbit on-chip SRAM with 850MHz boost mode in 90nm CMOS with tunable sense amplifiers to cope with variability",[],['000263679100065'],[],[],[],"['a53aef27-4a4f-45b4-867d-0012be363189', '8a818f6a-be91-4c27-bdc3-164d4de8d025', '4efcd5c4-73c4-4588-82c4-6cabc211409a']",5,[],1
16b331e8-bbb5-4e90-934e-6024d4ca251c,Een korte geschiedenis van het evolutionaire denken,[],[],[],['c:vabb:280928'],[],"['dc6635a5-56db-498e-8818-58a5d70c4016', '08ec7d81-525b-45bd-b367-f5b1fcb6e0ad']",2,[],1
83962095-35fa-4769-add5-efd33429834b,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
d29aa0b4-448b-4e00-affb-3698e89f6907,Plastic circuits and tags for 13.56 MHz radio-frequency communication,"['0202', '0103', '0103']",['000272910200003'],"['0202', '0103', '0103']",[],[],"['97acd216-4bca-4f77-8404-bbd849f276cf', 'f0c3f9c7-d78c-4c90-b9cc-f08c5f4c00a4', '8a818f6a-be91-4c27-bdc3-164d4de8d025', 'cd55b156-a6d8-4030-9ca0-5787f43728cd']",9,[],1
a6f1c85b-4adf-4316-af6e-21f5275d57dc,Development of open-source interactive smart energy house for K12 engineering education on residential energy efficiency,[],[],[],[],[],"['307cd83b-afa2-4a49-838b-e280a7b8a877', '40b6260d-b7b6-499b-ba1a-9992d093a4c6', 'a7c4b54c-a880-4488-90fb-adf1be975d93', 'd4222f31-6ade-4ef4-8462-11575729a9b2', '609e8a90-a2bf-42b9-8e61-3c7c92fd38c4', 'a16a7d29-5d4b-47cc-8b47-3ff13d4afe1a', '3f966f43-085b-4081-8bbf-e0fb7631a56d', '7464b2ac-3ff2-4221-bb2b-c8ae383301f9', '26297a18-7d2f-4657-8d1f-227ed7dd327e', '23ada668-84b6-41ac-b713-965cf012f6ee', 'd686a2af-49e7-4e96-9c40-abff28105ece', '204c07d5-fe81-41f1-88de-d2c9d7c5ef1d', 'dbf87248-14ca-485f-a513-cdcb850f334a', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b', 'a8c15f75-82c5-49ec-a1a4-daf3fe5e2b81', '7e030a55-9c17-4966-8d80-f3e152366f6e', '4742a7c7-4735-4e68-9050-a3229fcd4894', '457efd1d-a6ae-4d5e-9eb0-a031200f4e08', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",20,[],1
563a40ae-c735-4315-b0cb-8ff704462eaf,Datapath Blocks,[],['000364815700006'],[],[],[],['8a818f6a-be91-4c27-bdc3-164d4de8d025'],2,[],1
593e06ed-0030-4863-98de-222dd2e1afaf,"A low power Time-of-Arrival ranging front end based on a 8-channel 2.2 mW, 53 ps single-shot-precision Time-toDigital Converter",[],[],[],[],[],"['ae916ffa-ff1f-4b9c-88b8-24065ff79505', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",3,[],1
83cbc233-99be-4dd4-ac0b-369360c3ffba,Implementation of a fractional PD controller tuned by genetic algorithm for a Steward platform,[],['000333734900256'],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",5,['a1817286-a756-4e64-9fb4-7bffe5d3e7a6'],1
03ffe0c3-7a18-4743-a235-d73b100d3fb5,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
031d51d6-5c99-4057-b322-682371b91993,"A low computational cost, prioritized, multi-objective optimization procedure for predictive control towards cyber physical systems",[],['000551857100001'],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'def43854-c2e3-4af5-a1b0-a0998852c34d', '51a8a5e3-38e3-4e76-9622-c76905858c09', '605f65de-91eb-4938-aa6f-d585ad38d8fe', 'afe3913f-07c1-497f-a33e-2a86b9843c32', 'ad372efe-c342-406e-85da-aaa651d3edf4']",6,[],1
5549a0b1-9b26-4839-8b7b-391235ca808f,Estimation of ecotoxicity of petroleum hydrocarbon mixtures in soil based on HPLC-GCXGC analysis,['0207'],['000272598700008'],['0207'],[],[],['3474dfc8-5d66-43c4-b6a4-0fa8a1fcdf18'],7,[],1
527c54a4-7b2f-4df4-bbc5-b2be48eea4e3,Definitions and Conventions Used Throughout the Work,[],['000364510600015'],[],[],[],"['3f966f43-085b-4081-8bbf-e0fb7631a56d', 'dbf87248-14ca-485f-a513-cdcb850f334a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",3,[],1
c07b47ad-0977-4259-990e-826fbb3e5dc2,Fine tuning of a wet clutch engagement by means of a genetic algorithm,[],[],[],['c:vabb:339805'],[],"['2e8dfcc8-893e-418c-a3c7-578fb14fc012', '5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",8,[],1
b34723eb-19d3-4fe6-9b2c-d6e452f55f9e,Active Pixel Concepts for High-Resolution Large Area Imagers,[],[],[],[],[],"['8d201822-cb7d-4944-a6cc-07bc9fe5d905', '97acd216-4bca-4f77-8404-bbd849f276cf', '1560b312-3c72-4d47-be37-e0dc0f86954f', 'dbf87248-14ca-485f-a513-cdcb850f334a', 'f0c3f9c7-d78c-4c90-b9cc-f08c5f4c00a4', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",8,[],1
9e236a1a-e2b1-47c5-92d4-7a7a77e76bc5,Embedded HW/SW Platform for On-the-Fly Testing of True Random Number Generators,[],['000380393200064'],[],[],[],"['f68a4b62-9800-40ab-a77c-4fbbe063fa8b', '099c3c61-c463-4bf7-9715-8f9dee544a7e', '0fc41fbb-2381-4194-830f-a8d1dd0490db', '8a818f6a-be91-4c27-bdc3-164d4de8d025', '0a65fd6b-224e-4ec0-9e4e-7d65b329d425']",7,[],1
1bdc2007-da05-4d3a-8e94-1ef5e6d4432c,Proportional-integral state-feedback controller optimization for a full-car active suspension setup using a genetic algorithm,[],['000435709300002'],[],[],[],"['1a57f92d-23f1-4e88-a8a8-0ca992e03555', '7365092e-2f89-42cb-9956-cc7537c81714', '5b420256-82a4-44da-b7bd-e3ad53a5450c', 'fc72a2bd-bbd9-4c81-9c1e-96c72ea9a8e8', '4a5df7dc-f8f9-4e9f-960e-79406694c196', '3e41f9c0-5c79-404e-900b-0503dff5e316']",6,['127867b8-6547-4e06-be3e-a86872710d07'],1
14c65cb1-9c12-4c96-a3f6-44d351794288,Visual servo control of a Steward platform using fractional-order PID controller,[],[],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",3,[],1
3f86c786-d9ac-4887-a0be-94b36542b608,A multiscale pathway paradigm for pain characterization,[],[],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'ad372efe-c342-406e-85da-aaa651d3edf4']",2,[],1
13e9f1b7-b3a1-4214-87a3-59e7b6f57b42,Measurements of an EMC test chip for lower EME in CMOS digital ICs,[],['000267695600101'],[],[],[],"['8e7d7e6d-ead4-49e6-ab0b-b1016c568d2a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",2,[],1
7a758fd6-942b-48bf-9005-6df00d419a33,Time to Digital Conversion: An Alternative View on Synchronization,[],['000261333800006'],[],[],[],"['8a818f6a-be91-4c27-bdc3-164d4de8d025', '292ae587-7550-4243-a083-fac7a0125c69']",6,[],1
a6d8147f-9700-450f-a622-5a85a94b0403,Emulation of highway situations using a leader-follower system,[],[],[],[],[],"['0496a59e-7990-494c-8d19-fa78cc900501', '5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",4,[],1
4a64a0b2-8de7-4be8-831b-22cb4c2920ad,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
5708522a-7540-40d5-bd77-3186fb23eca8,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
e1aca52f-26a3-48f8-90b5-5ec98e1f1c8e,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
bdb92b6e-0c91-4cc4-8403-0009017d443c,"Design of a 150mV Supply, 2 MIPS, 90nm CMOS, Ultra-Low-Power Microprocessor",[],['000342797400018'],[],[],[],"['a7927d29-fbcd-4f48-80dc-070e7b8d3cf5', 'f1852cf0-6b99-4d9a-ac32-97825f3da02e', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",7,[],1
2a6bf2a4-9f21-483b-bc51-3f06563400ce,Nickel-plated thermal switch with electrostatic latch,[],[],[],[],[],"['a2d45d27-1f69-43f6-a648-7a8e1e1dd76e', 'ecf400bd-b757-4a60-a324-366bcce73153', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b']",4,[],1
ef97076c-d2e9-4c9a-a7ed-bbc9b4f670d8,Evaluation of constrained multivariable EPSAC predictive control methodologies,[],['000332509700087'],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",4,['8b236f12-946e-473c-a482-8ac7e27dfc4d'],1
583105fd-aae5-4ae7-9a9a-87bd40dce973,Development of a controller platform for educational projects: A case study,[],[],[],[],[],"['3f966f43-085b-4081-8bbf-e0fb7631a56d', 'd686a2af-49e7-4e96-9c40-abff28105ece', 'cae86548-84c9-408d-8791-b23f14cbf67e', 'cb834102-8087-4228-bafc-77ac3c15a37e', '9bd24d75-7d00-4642-a2d0-54cd32b1bde6', '5a97b678-0ee2-4eab-b9df-fe42a80f163a', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b', '292ae587-7550-4243-a083-fac7a0125c69', '228ad037-4603-42bd-8f6b-1fe680989ad0', 'dbf87248-14ca-485f-a513-cdcb850f334a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",12,[],1
583105fd-aae5-4ae7-9a9a-87bd40dce973,Development of a controller platform for educational projects: A case study,[],[],[],[],[],"['3f966f43-085b-4081-8bbf-e0fb7631a56d', 'd686a2af-49e7-4e96-9c40-abff28105ece', 'cae86548-84c9-408d-8791-b23f14cbf67e', 'cb834102-8087-4228-bafc-77ac3c15a37e', '9bd24d75-7d00-4642-a2d0-54cd32b1bde6', '5a97b678-0ee2-4eab-b9df-fe42a80f163a', '3de3d3eb-d3ff-4a5d-94f8-61f55e13cc4b', '292ae587-7550-4243-a083-fac7a0125c69', '228ad037-4603-42bd-8f6b-1fe680989ad0', 'dbf87248-14ca-485f-a513-cdcb850f334a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",12,[],1
0241a493-6c58-4a18-bcd4-8be0899cb385,Analysis of the respiratory dynamics during normal breathing by means of Pseudophase plots and pressure-volume loops,"['0501', '0202', '0103']",['000317613400005'],"['0501', '0202', '0103']",[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",3,['2bca5a1f-e358-4063-ac0f-7bf72597f2df'],1
1c04d107-e9e9-44de-80a2-dd83ebf3a685,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
979f9fe0-9241-46ac-ac12-431b08fc9fe3,Ppm detection of alcohol vapors via metal organic framework functionalized surface plasmon resonance sensors,['0104'],['000399858800027'],['0104'],[],[],"['f7a9e778-c5da-4843-a28e-50e2491b60c8', '85252671-29c8-40b5-978d-2a1f488499f0', 'dea4c86a-e77b-47b5-9b97-a7cce9f4fdb6', '59416db9-5d0c-463d-a025-871b1d1be1f1', '1979eabb-80ab-4273-a84e-9066c8c81fac', 'c62c10dd-df31-4c49-9a17-d801cd6a7ead', '6d4c1ebd-139a-4917-bcea-76a7f3002aaf']",7,[],1
8bb911f5-cd65-4e78-a9b8-f558e85216f0,3D stacked IC demonstration using a through silicon via first approach,[],['000265829300140'],[],[],[],"['e836d7d0-ffd3-4fd8-b1a8-0a77e1f9a52d', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",30,[],1
dd8775b1-c23c-44e2-919f-a8259c51ef7b,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
47d33328-49bd-49ee-887e-4e8703626f72,High-speed Single Cable Synchronization System for Data-converters,"['0501', '0202']",['000392502300002'],"['0501', '0202']",[],[],"['74061a71-2cf9-489c-bb15-b32df5fa9d41', '3f2f2060-1d9b-42c8-ad64-a94db5598223', '228ad037-4603-42bd-8f6b-1fe680989ad0', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",5,[],1
abff23a4-8382-4d1c-b6cd-0f41cef0fd08,Identification and modeling of the three rotational movements of a miniature coaxial helicopter,['0501'],['000330223700008'],['0501'],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",5,['f5846bfc-069a-420e-b85f-0c7bda13a44c'],1
90c1836b-10ad-43fa-a1d3-892b4f6da894,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
4347d572-fafa-405c-b53d-b25c893190ce,Fractional-order models for the input impedance of the respiratory system,[],[],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d', 'e120dd04-f908-4a90-b8b4-506eb4e65db9']",5,[],1
aba42126-01b9-47b6-80d1-83b52158f949,Time-Based Techniques for the Design of Area-Efficient and Robust CMOS Sensor Interface Circuits,[],[],[],[],[],"['c2adb766-5536-421c-86c2-d62deb31af32', 'dbf87248-14ca-485f-a513-cdcb850f334a', '8a818f6a-be91-4c27-bdc3-164d4de8d025']",3,[],1
7366dda5-12bf-4dc3-8797-24c9561c1f4e,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
e7761d42-958c-42dd-b7a9-39bcf61547b4,"A fan-based, low-frequent, forced oscillation technique apparatus","['0202', '0103']",['000331445400010'],"['0202', '0103']",[],[],['5b420256-82a4-44da-b7bd-e3ad53a5450c'],4,[],1
e30415f1-6d3a-4d41-91ce-05601e3498c7,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
83cbc233-99be-4dd4-ac0b-369360c3ffba,Implementation of a fractional PD controller tuned by genetic algorithm for a Steward platform,[],['000333734900256'],[],[],[],"['5b420256-82a4-44da-b7bd-e3ad53a5450c', 'b727e461-0720-421f-a47e-f8964e27b66d']",5,['a1817286-a756-4e64-9fb4-7bffe5d3e7a6'],1
1286f86d-546b-4b13-93db-697b14b1f669,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
